run_number,condition_id,replicate,pH,Temp_C,RPM,Inoculum_pct,Sugar_gL,BC_yield_gL
7159,2387,1,5.5,35.0,50.0,10.0,30.0,5.413
7160,2387,2,5.5,35.0,50.0,10.0,30.0,5.025
7161,2387,3,5.5,35.0,50.0,10.0,30.0,5.35
7162,2388,1,5.5,35.0,50.0,10.0,40.0,5.812
7163,2388,2,5.5,35.0,50.0,10.0,40.0,5.633
7164,2388,3,5.5,35.0,50.0,10.0,40.0,5.845
7165,2389,1,5.5,35.0,50.0,10.0,50.0,5.781
7166,2389,2,5.5,35.0,50.0,10.0,50.0,5.992
7167,2389,3,5.5,35.0,50.0,10.0,50.0,5.961
7168,2390,1,5.5,35.0,50.0,10.0,60.0,5.497
7169,2390,2,5.5,35.0,50.0,10.0,60.0,5.067
7170,2390,3,5.5,35.0,50.0,10.0,60.0,5.951
7171,2391,1,5.5,35.0,50.0,12.5,20.0,4.71
7172,2391,2,5.5,35.0,50.0,12.5,20.0,4.727
7173,2391,3,5.5,35.0,50.0,12.5,20.0,4.654
7174,2392,1,5.5,35.0,50.0,12.5,30.0,5.338
7175,2392,2,5.5,35.0,50.0,12.5,30.0,5.907
7176,2392,3,5.5,35.0,50.0,12.5,30.0,5.863
7177,2393,1,5.5,35.0,50.0,12.5,40.0,5.974
7178,2393,2,5.5,35.0,50.0,12.5,40.0,5.82
7179,2393,3,5.5,35.0,50.0,12.5,40.0,6.023
7180,2394,1,5.5,35.0,50.0,12.5,50.0,5.896
7181,2394,2,5.5,35.0,50.0,12.5,50.0,5.822
7182,2394,3,5.5,35.0,50.0,12.5,50.0,5.97
7183,2395,1,5.5,35.0,50.0,12.5,60.0,5.426
7184,2395,2,5.5,35.0,50.0,12.5,60.0,5.621
7185,2395,3,5.5,35.0,50.0,12.5,60.0,5.607
7186,2396,1,5.5,35.0,50.0,15.0,20.0,4.719
7187,2396,2,5.5,35.0,50.0,15.0,20.0,4.377
7188,2396,3,5.5,35.0,50.0,15.0,20.0,4.749
7189,2397,1,5.5,35.0,50.0,15.0,30.0,5.021
7190,2397,2,5.5,35.0,50.0,15.0,30.0,5.115
7191,2397,3,5.5,35.0,50.0,15.0,30.0,5.127
7192,2398,1,5.5,35.0,50.0,15.0,40.0,5.35
7193,2398,2,5.5,35.0,50.0,15.0,40.0,5.934
7194,2398,3,5.5,35.0,50.0,15.0,40.0,5.379
7195,2399,1,5.5,35.0,50.0,15.0,50.0,5.479
7196,2399,2,5.5,35.0,50.0,15.0,50.0,6.027
7197,2399,3,5.5,35.0,50.0,15.0,50.0,5.515
7198,2400,1,5.5,35.0,50.0,15.0,60.0,5.297
7199,2400,2,5.5,35.0,50.0,15.0,60.0,5.067
7200,2400,3,5.5,35.0,50.0,15.0,60.0,5.583
7201,2401,1,5.5,35.0,87.5,5.0,20.0,3.862
7202,2401,2,5.5,35.0,87.5,5.0,20.0,3.832
7203,2401,3,5.5,35.0,87.5,5.0,20.0,3.776
7204,2402,1,5.5,35.0,87.5,5.0,30.0,4.446
7205,2402,2,5.5,35.0,87.5,5.0,30.0,4.278
7206,2402,3,5.5,35.0,87.5,5.0,30.0,4.197
7207,2403,1,5.5,35.0,87.5,5.0,40.0,5.236
7208,2403,2,5.5,35.0,87.5,5.0,40.0,5.089
7209,2403,3,5.5,35.0,87.5,5.0,40.0,4.681
7210,2404,1,5.5,35.0,87.5,5.0,50.0,4.986
7211,2404,2,5.5,35.0,87.5,5.0,50.0,4.891
7212,2404,3,5.5,35.0,87.5,5.0,50.0,4.659
7213,2405,1,5.5,35.0,87.5,5.0,60.0,4.775
7214,2405,2,5.5,35.0,87.5,5.0,60.0,4.609
7215,2405,3,5.5,35.0,87.5,5.0,60.0,4.458
7216,2406,1,5.5,35.0,87.5,7.5,20.0,3.911
7217,2406,2,5.5,35.0,87.5,7.5,20.0,3.887
7218,2406,3,5.5,35.0,87.5,7.5,20.0,4.221
7219,2407,1,5.5,35.0,87.5,7.5,30.0,5.101
7220,2407,2,5.5,35.0,87.5,7.5,30.0,4.88
7221,2407,3,5.5,35.0,87.5,7.5,30.0,5.307
7222,2408,1,5.5,35.0,87.5,7.5,40.0,5.557
7223,2408,2,5.5,35.0,87.5,7.5,40.0,5.737
7224,2408,3,5.5,35.0,87.5,7.5,40.0,5.524
7225,2409,1,5.5,35.0,87.5,7.5,50.0,5.455
7226,2409,2,5.5,35.0,87.5,7.5,50.0,5.707
7227,2409,3,5.5,35.0,87.5,7.5,50.0,5.321
7228,2410,1,5.5,35.0,87.5,7.5,60.0,5.576
7229,2410,2,5.5,35.0,87.5,7.5,60.0,5.163
7230,2410,3,5.5,35.0,87.5,7.5,60.0,5.682
7231,2411,1,5.5,35.0,87.5,10.0,20.0,4.63
7232,2411,2,5.5,35.0,87.5,10.0,20.0,5.023
7233,2411,3,5.5,35.0,87.5,10.0,20.0,4.411
7234,2412,1,5.5,35.0,87.5,10.0,30.0,5.335
7235,2412,2,5.5,35.0,87.5,10.0,30.0,5.632
7236,2412,3,5.5,35.0,87.5,10.0,30.0,5.853
7237,2413,1,5.5,35.0,87.5,10.0,40.0,6.442
7238,2413,2,5.5,35.0,87.5,10.0,40.0,5.987
7239,2413,3,5.5,35.0,87.5,10.0,40.0,6.49
7240,2414,1,5.5,35.0,87.5,10.0,50.0,5.994
7241,2414,2,5.5,35.0,87.5,10.0,50.0,6.383
7242,2414,3,5.5,35.0,87.5,10.0,50.0,5.811
7243,2415,1,5.5,35.0,87.5,10.0,60.0,5.943
7244,2415,2,5.5,35.0,87.5,10.0,60.0,5.169
7245,2415,3,5.5,35.0,87.5,10.0,60.0,5.511
7246,2416,1,5.5,35.0,87.5,12.5,20.0,4.956
7247,2416,2,5.5,35.0,87.5,12.5,20.0,4.458
7248,2416,3,5.5,35.0,87.5,12.5,20.0,4.945
7249,2417,1,5.5,35.0,87.5,12.5,30.0,5.879
7250,2417,2,5.5,35.0,87.5,12.5,30.0,5.485
7251,2417,3,5.5,35.0,87.5,12.5,30.0,5.354
7252,2418,1,5.5,35.0,87.5,12.5,40.0,5.942
7253,2418,2,5.5,35.0,87.5,12.5,40.0,5.805
7254,2418,3,5.5,35.0,87.5,12.5,40.0,6.047
7255,2419,1,5.5,35.0,87.5,12.5,50.0,6.204
7256,2419,2,5.5,35.0,87.5,12.5,50.0,6.089
7257,2419,3,5.5,35.0,87.5,12.5,50.0,6.644
7258,2420,1,5.5,35.0,87.5,12.5,60.0,5.724
7259,2420,2,5.5,35.0,87.5,12.5,60.0,6.315
7260,2420,3,5.5,35.0,87.5,12.5,60.0,5.633
7261,2421,1,5.5,35.0,87.5,15.0,20.0,4.645
7262,2421,2,5.5,35.0,87.5,15.0,20.0,4.956
7263,2421,3,5.5,35.0,87.5,15.0,20.0,4.942
7264,2422,1,5.5,35.0,87.5,15.0,30.0,5.307
7265,2422,2,5.5,35.0,87.5,15.0,30.0,5.58
7266,2422,3,5.5,35.0,87.5,15.0,30.0,5.543
7267,2423,1,5.5,35.0,87.5,15.0,40.0,5.724
7268,2423,2,5.5,35.0,87.5,15.0,40.0,6.047
7269,2423,3,5.5,35.0,87.5,15.0,40.0,6.396
7270,2424,1,5.5,35.0,87.5,15.0,50.0,6.107
7271,2424,2,5.5,35.0,87.5,15.0,50.0,6.134
7272,2424,3,5.5,35.0,87.5,15.0,50.0,6.163
7273,2425,1,5.5,35.0,87.5,15.0,60.0,5.316
7274,2425,2,5.5,35.0,87.5,15.0,60.0,5.854
7275,2425,3,5.5,35.0,87.5,15.0,60.0,5.44
7276,2426,1,5.5,35.0,125.0,5.0,20.0,3.285
7277,2426,2,5.5,35.0,125.0,5.0,20.0,4.055
7278,2426,3,5.5,35.0,125.0,5.0,20.0,3.379
7279,2427,1,5.5,35.0,125.0,5.0,30.0,4.118
7280,2427,2,5.5,35.0,125.0,5.0,30.0,4.648
7281,2427,3,5.5,35.0,125.0,5.0,30.0,4.06
7282,2428,1,5.5,35.0,125.0,5.0,40.0,4.725
7283,2428,2,5.5,35.0,125.0,5.0,40.0,5.2
7284,2428,3,5.5,35.0,125.0,5.0,40.0,4.862
7285,2429,1,5.5,35.0,125.0,5.0,50.0,4.588
7286,2429,2,5.5,35.0,125.0,5.0,50.0,5.177
7287,2429,3,5.5,35.0,125.0,5.0,50.0,4.914
7288,2430,1,5.5,35.0,125.0,5.0,60.0,5.281
7289,2430,2,5.5,35.0,125.0,5.0,60.0,4.68
7290,2430,3,5.5,35.0,125.0,5.0,60.0,5.144
7291,2431,1,5.5,35.0,125.0,7.5,20.0,4.647
7292,2431,2,5.5,35.0,125.0,7.5,20.0,3.912
7293,2431,3,5.5,35.0,125.0,7.5,20.0,4.096
7294,2432,1,5.5,35.0,125.0,7.5,30.0,5.134
7295,2432,2,5.5,35.0,125.0,7.5,30.0,4.785
7296,2432,3,5.5,35.0,125.0,7.5,30.0,5.101
7297,2433,1,5.5,35.0,125.0,7.5,40.0,5.487
7298,2433,2,5.5,35.0,125.0,7.5,40.0,5.481
7299,2433,3,5.5,35.0,125.0,7.5,40.0,5.564
7300,2434,1,5.5,35.0,125.0,7.5,50.0,5.745
7301,2434,2,5.5,35.0,125.0,7.5,50.0,5.771
7302,2434,3,5.5,35.0,125.0,7.5,50.0,5.557
7303,2435,1,5.5,35.0,125.0,7.5,60.0,5.395
7304,2435,2,5.5,35.0,125.0,7.5,60.0,5.517
7305,2435,3,5.5,35.0,125.0,7.5,60.0,5.537
7306,2436,1,5.5,35.0,125.0,10.0,20.0,4.427
7307,2436,2,5.5,35.0,125.0,10.0,20.0,4.641
7308,2436,3,5.5,35.0,125.0,10.0,20.0,4.042
7309,2437,1,5.5,35.0,125.0,10.0,30.0,5.22
7310,2437,2,5.5,35.0,125.0,10.0,30.0,5.347
7311,2437,3,5.5,35.0,125.0,10.0,30.0,5.185
7312,2438,1,5.5,35.0,125.0,10.0,40.0,6.406
7313,2438,2,5.5,35.0,125.0,10.0,40.0,5.955
7314,2438,3,5.5,35.0,125.0,10.0,40.0,5.999
7315,2439,1,5.5,35.0,125.0,10.0,50.0,5.99
7316,2439,2,5.5,35.0,125.0,10.0,50.0,6.121
7317,2439,3,5.5,35.0,125.0,10.0,50.0,5.785
7318,2440,1,5.5,35.0,125.0,10.0,60.0,5.902
7319,2440,2,5.5,35.0,125.0,10.0,60.0,5.688
7320,2440,3,5.5,35.0,125.0,10.0,60.0,5.872
7321,2441,1,5.5,35.0,125.0,12.5,20.0,3.933
7322,2441,2,5.5,35.0,125.0,12.5,20.0,4.334
7323,2441,3,5.5,35.0,125.0,12.5,20.0,5.06
7324,2442,1,5.5,35.0,125.0,12.5,30.0,5.758
7325,2442,2,5.5,35.0,125.0,12.5,30.0,5.894
7326,2442,3,5.5,35.0,125.0,12.5,30.0,5.914
7327,2443,1,5.5,35.0,125.0,12.5,40.0,6.238
7328,2443,2,5.5,35.0,125.0,12.5,40.0,5.923
7329,2443,3,5.5,35.0,125.0,12.5,40.0,5.76
7330,2444,1,5.5,35.0,125.0,12.5,50.0,6.546
7331,2444,2,5.5,35.0,125.0,12.5,50.0,6.243
7332,2444,3,5.5,35.0,125.0,12.5,50.0,6.923
7333,2445,1,5.5,35.0,125.0,12.5,60.0,5.948
7334,2445,2,5.5,35.0,125.0,12.5,60.0,6.602
7335,2445,3,5.5,35.0,125.0,12.5,60.0,6.006
7336,2446,1,5.5,35.0,125.0,15.0,20.0,4.824
7337,2446,2,5.5,35.0,125.0,15.0,20.0,4.925
7338,2446,3,5.5,35.0,125.0,15.0,20.0,4.164
7339,2447,1,5.5,35.0,125.0,15.0,30.0,5.189
7340,2447,2,5.5,35.0,125.0,15.0,30.0,5.036
7341,2447,3,5.5,35.0,125.0,15.0,30.0,4.981
7342,2448,1,5.5,35.0,125.0,15.0,40.0,6.037
7343,2448,2,5.5,35.0,125.0,15.0,40.0,5.795
7344,2448,3,5.5,35.0,125.0,15.0,40.0,5.865
7345,2449,1,5.5,35.0,125.0,15.0,50.0,6.181
7346,2449,2,5.5,35.0,125.0,15.0,50.0,5.505
7347,2449,3,5.5,35.0,125.0,15.0,50.0,6.385
7348,2450,1,5.5,35.0,125.0,15.0,60.0,5.752
7349,2450,2,5.5,35.0,125.0,15.0,60.0,5.999
7350,2450,3,5.5,35.0,125.0,15.0,60.0,6.024
7351,2451,1,5.5,35.0,162.5,5.0,20.0,3.409
7352,2451,2,5.5,35.0,162.5,5.0,20.0,2.996
7353,2451,3,5.5,35.0,162.5,5.0,20.0,2.43
7354,2452,1,5.5,35.0,162.5,5.0,30.0,3.991
7355,2452,2,5.5,35.0,162.5,5.0,30.0,4.031
7356,2452,3,5.5,35.0,162.5,5.0,30.0,3.685
7357,2453,1,5.5,35.0,162.5,5.0,40.0,4.616
7358,2453,2,5.5,35.0,162.5,5.0,40.0,4.474
7359,2453,3,5.5,35.0,162.5,5.0,40.0,4.199
7360,2454,1,5.5,35.0,162.5,5.0,50.0,5.013
7361,2454,2,5.5,35.0,162.5,5.0,50.0,4.667
7362,2454,3,5.5,35.0,162.5,5.0,50.0,4.711
7363,2455,1,5.5,35.0,162.5,5.0,60.0,4.595
7364,2455,2,5.5,35.0,162.5,5.0,60.0,5.071
7365,2455,3,5.5,35.0,162.5,5.0,60.0,4.714
7366,2456,1,5.5,35.0,162.5,7.5,20.0,3.747
7367,2456,2,5.5,35.0,162.5,7.5,20.0,3.602
7368,2456,3,5.5,35.0,162.5,7.5,20.0,3.855
7369,2457,1,5.5,35.0,162.5,7.5,30.0,5.053
7370,2457,2,5.5,35.0,162.5,7.5,30.0,4.856
7371,2457,3,5.5,35.0,162.5,7.5,30.0,4.867
7372,2458,1,5.5,35.0,162.5,7.5,40.0,5.445
7373,2458,2,5.5,35.0,162.5,7.5,40.0,4.889
7374,2458,3,5.5,35.0,162.5,7.5,40.0,5.03
7375,2459,1,5.5,35.0,162.5,7.5,50.0,5.468
7376,2459,2,5.5,35.0,162.5,7.5,50.0,5.322
7377,2459,3,5.5,35.0,162.5,7.5,50.0,5.227
7378,2460,1,5.5,35.0,162.5,7.5,60.0,4.901
7379,2460,2,5.5,35.0,162.5,7.5,60.0,5.048
7380,2460,3,5.5,35.0,162.5,7.5,60.0,5.353
7381,2461,1,5.5,35.0,162.5,10.0,20.0,4.106
7382,2461,2,5.5,35.0,162.5,10.0,20.0,3.903
7383,2461,3,5.5,35.0,162.5,10.0,20.0,4.147
7384,2462,1,5.5,35.0,162.5,10.0,30.0,4.954
7385,2462,2,5.5,35.0,162.5,10.0,30.0,5.38
7386,2462,3,5.5,35.0,162.5,10.0,30.0,5.03
7387,2463,1,5.5,35.0,162.5,10.0,40.0,5.87
7388,2463,2,5.5,35.0,162.5,10.0,40.0,5.732
7389,2463,3,5.5,35.0,162.5,10.0,40.0,5.282
7390,2464,1,5.5,35.0,162.5,10.0,50.0,5.9
7391,2464,2,5.5,35.0,162.5,10.0,50.0,5.579
7392,2464,3,5.5,35.0,162.5,10.0,50.0,5.895
7393,2465,1,5.5,35.0,162.5,10.0,60.0,5.616
7394,2465,2,5.5,35.0,162.5,10.0,60.0,5.932
7395,2465,3,5.5,35.0,162.5,10.0,60.0,5.449
7396,2466,1,5.5,35.0,162.5,12.5,20.0,4.229
7397,2466,2,5.5,35.0,162.5,12.5,20.0,4.385
7398,2466,3,5.5,35.0,162.5,12.5,20.0,4.479
7399,2467,1,5.5,35.0,162.5,12.5,30.0,4.961
7400,2467,2,5.5,35.0,162.5,12.5,30.0,5.18
7401,2467,3,5.5,35.0,162.5,12.5,30.0,5.227
7402,2468,1,5.5,35.0,162.5,12.5,40.0,6.208
7403,2468,2,5.5,35.0,162.5,12.5,40.0,5.36
7404,2468,3,5.5,35.0,162.5,12.5,40.0,5.52
7405,2469,1,5.5,35.0,162.5,12.5,50.0,6.81
7406,2469,2,5.5,35.0,162.5,12.5,50.0,5.949
7407,2469,3,5.5,35.0,162.5,12.5,50.0,5.496
7408,2470,1,5.5,35.0,162.5,12.5,60.0,5.762
7409,2470,2,5.5,35.0,162.5,12.5,60.0,5.15
7410,2470,3,5.5,35.0,162.5,12.5,60.0,5.992
7411,2471,1,5.5,35.0,162.5,15.0,20.0,4.252
7412,2471,2,5.5,35.0,162.5,15.0,20.0,3.77
7413,2471,3,5.5,35.0,162.5,15.0,20.0,3.893
7414,2472,1,5.5,35.0,162.5,15.0,30.0,5.234
7415,2472,2,5.5,35.0,162.5,15.0,30.0,4.485
7416,2472,3,5.5,35.0,162.5,15.0,30.0,4.605
7417,2473,1,5.5,35.0,162.5,15.0,40.0,5.511
7418,2473,2,5.5,35.0,162.5,15.0,40.0,5.364
7419,2473,3,5.5,35.0,162.5,15.0,40.0,5.493
7420,2474,1,5.5,35.0,162.5,15.0,50.0,5.471
7421,2474,2,5.5,35.0,162.5,15.0,50.0,5.885
7422,2474,3,5.5,35.0,162.5,15.0,50.0,5.783
7423,2475,1,5.5,35.0,162.5,15.0,60.0,5.879
7424,2475,2,5.5,35.0,162.5,15.0,60.0,5.781
7425,2475,3,5.5,35.0,162.5,15.0,60.0,5.783
7426,2476,1,5.5,35.0,200.0,5.0,20.0,1.945
7427,2476,2,5.5,35.0,200.0,5.0,20.0,2.488
7428,2476,3,5.5,35.0,200.0,5.0,20.0,2.257
7429,2477,1,5.5,35.0,200.0,5.0,30.0,3.328
7430,2477,2,5.5,35.0,200.0,5.0,30.0,3.669
7431,2477,3,5.5,35.0,200.0,5.0,30.0,3.174
7432,2478,1,5.5,35.0,200.0,5.0,40.0,4.428
7433,2478,2,5.5,35.0,200.0,5.0,40.0,4.454
7434,2478,3,5.5,35.0,200.0,5.0,40.0,4.261
7435,2479,1,5.5,35.0,200.0,5.0,50.0,4.1
7436,2479,2,5.5,35.0,200.0,5.0,50.0,3.763
7437,2479,3,5.5,35.0,200.0,5.0,50.0,4.677
7438,2480,1,5.5,35.0,200.0,5.0,60.0,4.381
7439,2480,2,5.5,35.0,200.0,5.0,60.0,4.141
7440,2480,3,5.5,35.0,200.0,5.0,60.0,4.679
7441,2481,1,5.5,35.0,200.0,7.5,20.0,2.809
7442,2481,2,5.5,35.0,200.0,7.5,20.0,2.931
7443,2481,3,5.5,35.0,200.0,7.5,20.0,3.197
7444,2482,1,5.5,35.0,200.0,7.5,30.0,3.763
7445,2482,2,5.5,35.0,200.0,7.5,30.0,4.044
7446,2482,3,5.5,35.0,200.0,7.5,30.0,4.38
7447,2483,1,5.5,35.0,200.0,7.5,40.0,4.809
7448,2483,2,5.5,35.0,200.0,7.5,40.0,5.099
7449,2483,3,5.5,35.0,200.0,7.5,40.0,5.067
7450,2484,1,5.5,35.0,200.0,7.5,50.0,5.077
7451,2484,2,5.5,35.0,200.0,7.5,50.0,4.421
7452,2484,3,5.5,35.0,200.0,7.5,50.0,4.765
7453,2485,1,5.5,35.0,200.0,7.5,60.0,5.264
7454,2485,2,5.5,35.0,200.0,7.5,60.0,4.616
7455,2485,3,5.5,35.0,200.0,7.5,60.0,4.959
7456,2486,1,5.5,35.0,200.0,10.0,20.0,3.545
7457,2486,2,5.5,35.0,200.0,10.0,20.0,3.861
7458,2486,3,5.5,35.0,200.0,10.0,20.0,3.289
7459,2487,1,5.5,35.0,200.0,10.0,30.0,4.295
7460,2487,2,5.5,35.0,200.0,10.0,30.0,4.46
7461,2487,3,5.5,35.0,200.0,10.0,30.0,4.573
7462,2488,1,5.5,35.0,200.0,10.0,40.0,5.107
7463,2488,2,5.5,35.0,200.0,10.0,40.0,5.444
7464,2488,3,5.5,35.0,200.0,10.0,40.0,4.926
7465,2489,1,5.5,35.0,200.0,10.0,50.0,5.509
7466,2489,2,5.5,35.0,200.0,10.0,50.0,5.6
7467,2489,3,5.5,35.0,200.0,10.0,50.0,5.363
7468,2490,1,5.5,35.0,200.0,10.0,60.0,5.685
7469,2490,2,5.5,35.0,200.0,10.0,60.0,5.492
7470,2490,3,5.5,35.0,200.0,10.0,60.0,5.671
7471,2491,1,5.5,35.0,200.0,12.5,20.0,3.604
7472,2491,2,5.5,35.0,200.0,12.5,20.0,3.655
7473,2491,3,5.5,35.0,200.0,12.5,20.0,3.373
7474,2492,1,5.5,35.0,200.0,12.5,30.0,4.398
7475,2492,2,5.5,35.0,200.0,12.5,30.0,4.918
7476,2492,3,5.5,35.0,200.0,12.5,30.0,4.753
7477,2493,1,5.5,35.0,200.0,12.5,40.0,4.964
7478,2493,2,5.5,35.0,200.0,12.5,40.0,5.301
7479,2493,3,5.5,35.0,200.0,12.5,40.0,4.585
7480,2494,1,5.5,35.0,200.0,12.5,50.0,5.414
7481,2494,2,5.5,35.0,200.0,12.5,50.0,5.844
7482,2494,3,5.5,35.0,200.0,12.5,50.0,5.54
7483,2495,1,5.5,35.0,200.0,12.5,60.0,5.583
7484,2495,2,5.5,35.0,200.0,12.5,60.0,4.705
7485,2495,3,5.5,35.0,200.0,12.5,60.0,5.44
7486,2496,1,5.5,35.0,200.0,15.0,20.0,3.445
7487,2496,2,5.5,35.0,200.0,15.0,20.0,3.48
7488,2496,3,5.5,35.0,200.0,15.0,20.0,3.619
7489,2497,1,5.5,35.0,200.0,15.0,30.0,4.316
7490,2497,2,5.5,35.0,200.0,15.0,30.0,4.329
7491,2497,3,5.5,35.0,200.0,15.0,30.0,4.002
7492,2498,1,5.5,35.0,200.0,15.0,40.0,4.993
7493,2498,2,5.5,35.0,200.0,15.0,40.0,4.697
7494,2498,3,5.5,35.0,200.0,15.0,40.0,4.533
7495,2499,1,5.5,35.0,200.0,15.0,50.0,5.071
7496,2499,2,5.5,35.0,200.0,15.0,50.0,5.797
7497,2499,3,5.5,35.0,200.0,15.0,50.0,5.299
7498,2500,1,5.5,35.0,200.0,15.0,60.0,5.412
7499,2500,2,5.5,35.0,200.0,15.0,60.0,5.206
7500,2500,3,5.5,35.0,200.0,15.0,60.0,4.849
7501,2501,1,6.0,25.0,50.0,5.0,20.0,5.412
7502,2501,2,6.0,25.0,50.0,5.0,20.0,4.542
7503,2501,3,6.0,25.0,50.0,5.0,20.0,4.995
7504,2502,1,6.0,25.0,50.0,5.0,30.0,5.86
7505,2502,2,6.0,25.0,50.0,5.0,30.0,5.94
7506,2502,3,6.0,25.0,50.0,5.0,30.0,5.672
7507,2503,1,6.0,25.0,50.0,5.0,40.0,5.735
7508,2503,2,6.0,25.0,50.0,5.0,40.0,6.026
7509,2503,3,6.0,25.0,50.0,5.0,40.0,6.04
7510,2504,1,6.0,25.0,50.0,5.0,50.0,6.059
7511,2504,2,6.0,25.0,50.0,5.0,50.0,6.547
7512,2504,3,6.0,25.0,50.0,5.0,50.0,5.935
7513,2505,1,6.0,25.0,50.0,5.0,60.0,6.034
7514,2505,2,6.0,25.0,50.0,5.0,60.0,5.994
7515,2505,3,6.0,25.0,50.0,5.0,60.0,6.219
7516,2506,1,6.0,25.0,50.0,7.5,20.0,5.813
7517,2506,2,6.0,25.0,50.0,7.5,20.0,6.072
7518,2506,3,6.0,25.0,50.0,7.5,20.0,5.802
7519,2507,1,6.0,25.0,50.0,7.5,30.0,6.697
7520,2507,2,6.0,25.0,50.0,7.5,30.0,6.154
7521,2507,3,6.0,25.0,50.0,7.5,30.0,5.836
7522,2508,1,6.0,25.0,50.0,7.5,40.0,7.056
7523,2508,2,6.0,25.0,50.0,7.5,40.0,7.071
7524,2508,3,6.0,25.0,50.0,7.5,40.0,7.083
7525,2509,1,6.0,25.0,50.0,7.5,50.0,6.828
7526,2509,2,6.0,25.0,50.0,7.5,50.0,7.392
7527,2509,3,6.0,25.0,50.0,7.5,50.0,6.846
7528,2510,1,6.0,25.0,50.0,7.5,60.0,6.768
7529,2510,2,6.0,25.0,50.0,7.5,60.0,6.816
7530,2510,3,6.0,25.0,50.0,7.5,60.0,7.131
7531,2511,1,6.0,25.0,50.0,10.0,20.0,6.161
7532,2511,2,6.0,25.0,50.0,10.0,20.0,6.067
7533,2511,3,6.0,25.0,50.0,10.0,20.0,5.831
7534,2512,1,6.0,25.0,50.0,10.0,30.0,7.41
7535,2512,2,6.0,25.0,50.0,10.0,30.0,7.093
7536,2512,3,6.0,25.0,50.0,10.0,30.0,7.102
7537,2513,1,6.0,25.0,50.0,10.0,40.0,8.223
7538,2513,2,6.0,25.0,50.0,10.0,40.0,7.441
7539,2513,3,6.0,25.0,50.0,10.0,40.0,6.985
7540,2514,1,6.0,25.0,50.0,10.0,50.0,7.32
7541,2514,2,6.0,25.0,50.0,10.0,50.0,7.102
7542,2514,3,6.0,25.0,50.0,10.0,50.0,7.264
7543,2515,1,6.0,25.0,50.0,10.0,60.0,6.937
7544,2515,2,6.0,25.0,50.0,10.0,60.0,6.886
7545,2515,3,6.0,25.0,50.0,10.0,60.0,6.66
7546,2516,1,6.0,25.0,50.0,12.5,20.0,6.796
7547,2516,2,6.0,25.0,50.0,12.5,20.0,6.434
7548,2516,3,6.0,25.0,50.0,12.5,20.0,6.287
7549,2517,1,6.0,25.0,50.0,12.5,30.0,7.287
7550,2517,2,6.0,25.0,50.0,12.5,30.0,7.207
7551,2517,3,6.0,25.0,50.0,12.5,30.0,7.152
7552,2518,1,6.0,25.0,50.0,12.5,40.0,7.642
7553,2518,2,6.0,25.0,50.0,12.5,40.0,7.488
7554,2518,3,6.0,25.0,50.0,12.5,40.0,7.638
7555,2519,1,6.0,25.0,50.0,12.5,50.0,7.686
7556,2519,2,6.0,25.0,50.0,12.5,50.0,7.521
7557,2519,3,6.0,25.0,50.0,12.5,50.0,7.413
7558,2520,1,6.0,25.0,50.0,12.5,60.0,7.579
7559,2520,2,6.0,25.0,50.0,12.5,60.0,7.016
7560,2520,3,6.0,25.0,50.0,12.5,60.0,7.26
7561,2521,1,6.0,25.0,50.0,15.0,20.0,6.266
7562,2521,2,6.0,25.0,50.0,15.0,20.0,5.979
7563,2521,3,6.0,25.0,50.0,15.0,20.0,5.924
7564,2522,1,6.0,25.0,50.0,15.0,30.0,6.776
7565,2522,2,6.0,25.0,50.0,15.0,30.0,6.737
7566,2522,3,6.0,25.0,50.0,15.0,30.0,6.467
7567,2523,1,6.0,25.0,50.0,15.0,40.0,7.068
7568,2523,2,6.0,25.0,50.0,15.0,40.0,7.325
7569,2523,3,6.0,25.0,50.0,15.0,40.0,7.604
7570,2524,1,6.0,25.0,50.0,15.0,50.0,7.43
7571,2524,2,6.0,25.0,50.0,15.0,50.0,6.547
7572,2524,3,6.0,25.0,50.0,15.0,50.0,7.455
7573,2525,1,6.0,25.0,50.0,15.0,60.0,6.794
7574,2525,2,6.0,25.0,50.0,15.0,60.0,7.077
7575,2525,3,6.0,25.0,50.0,15.0,60.0,6.946
7576,2526,1,6.0,25.0,87.5,5.0,20.0,5.171
7577,2526,2,6.0,25.0,87.5,5.0,20.0,5.196
7578,2526,3,6.0,25.0,87.5,5.0,20.0,5.219
7579,2527,1,6.0,25.0,87.5,5.0,30.0,6.401
7580,2527,2,6.0,25.0,87.5,5.0,30.0,6.019
7581,2527,3,6.0,25.0,87.5,5.0,30.0,6.329
7582,2528,1,6.0,25.0,87.5,5.0,40.0,6.738
7583,2528,2,6.0,25.0,87.5,5.0,40.0,6.662
7584,2528,3,6.0,25.0,87.5,5.0,40.0,5.975
7585,2529,1,6.0,25.0,87.5,5.0,50.0,6.888
7586,2529,2,6.0,25.0,87.5,5.0,50.0,6.447
7587,2529,3,6.0,25.0,87.5,5.0,50.0,6.775
7588,2530,1,6.0,25.0,87.5,5.0,60.0,6.053
7589,2530,2,6.0,25.0,87.5,5.0,60.0,5.993
7590,2530,3,6.0,25.0,87.5,5.0,60.0,6.878
7591,2531,1,6.0,25.0,87.5,7.5,20.0,5.657
7592,2531,2,6.0,25.0,87.5,7.5,20.0,6.246
7593,2531,3,6.0,25.0,87.5,7.5,20.0,5.958
